Baud rate 2400, low carrier filter 1, 2dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
  928.0000, 0.0000162835, 1.00000, 1.04515
  936.0000, 0.0000181656, 1.00000, 1.04526
  944.0000, 0.0000197986, 1.00000, 1.04535
  952.0000, 0.0000211522, 1.00000, 1.04540
  960.0000, 0.0000221985, 1.00000, 1.04542
  968.0000, 0.0000229126, 1.00000, 1.04542
  976.0000, 0.0000232727, 1.00000, 1.04537
  984.0000, 0.0000232613, 1.00000, 1.04530
  992.0000, 0.0000228651, 1.00000, 1.04520
 1000.0000, 0.0000220758, 1.00000, 1.04506
 1008.0000, 0.0000208907, 1.00000, 1.04489
 1016.0000, 0.0000193135, 1.00000, 1.04469
 1024.0000, 0.0000173542, 1.00000, 1.04446
 1032.0000, 0.0000150306, 1.00000, 1.04420
 1040.0000, 0.0000123679, 1.00000, 1.04390
 1048.0000, 0.0000094004, 1.00000, 1.04358
 1056.0000, 0.0000061711, 1.00000, 1.04322
 1064.0000, 0.0000027331, 1.00000, 1.04283
 1072.0000, -0.0000008503, 1.00000, 1.04241
 1080.0000, -0.0000045048, 1.00000, 1.04196
 1088.0000, -0.0000081444, 1.00000, 1.04148
 1096.0000, -0.0000116710, 1.00000, 1.04097
 1104.0000, -0.0000149735, 1.00000, 1.04043
 1112.0000, -0.0000179275, 1.00000, 1.03986
 1120.0000, -0.0000203946, 1.00000, 1.03926
 1128.0000, -0.0000222218, 1.00000, 1.03864
 1136.0000, -0.0000232409, 1.00000, 1.03798
 1144.0000, -0.0000232680, 1.00000, 1.03730
 1152.0000, -0.0000221031, 1.00000, 1.03658
 1160.0000, -0.0000195292, 1.00000, 1.03584
 1168.0000, -0.0000153124, 1.00000, 1.03508
 1176.0000, -0.0000092008, 1.00000, 1.03429
 1184.0000, -0.0000009244, 1.00000, 1.03347
 1192.0000, 0.0000098054, 1.00000, 1.03262
 1200.0000, 0.0000232962, 1.00000, 1.03176
 1208.0000, 0.0000398749, 1.00000, 1.03086
 1216.0000, 0.0000598883, 1.00001, 1.02995
 1224.0000, 0.0000837030, 1.00001, 1.02901
 1232.0000, 0.0001117063, 1.00001, 1.02805
 1240.0000, 0.0001443057, 1.00002, 1.02706
 1248.0000, 0.0001819298, 1.00002, 1.02606
 1256.0000, 0.0002250279, 1.00003, 1.02503
 1264.0000, 0.0002740707, 1.00003, 1.02399
 1272.0000, 0.0003295500, 1.00004, 1.02292
 1280.0000, 0.0003919790, 1.00005, 1.02184
 1288.0000, 0.0004618920, 1.00005, 1.02074
 1296.0000, 0.0005398451, 1.00006, 1.01962
 1304.0000, 0.0006264152, 1.00007, 1.01849
 1312.0000, 0.0007222008, 1.00008, 1.01734
 1320.0000, 0.0008278211, 1.00010, 1.01617
 1328.0000, 0.0009439166, 1.00011, 1.01499
 1336.0000, 0.0010711481, 1.00012, 1.01380
 1344.0000, 0.0012101972, 1.00014, 1.01260
 1352.0000, 0.0013617653, 1.00016, 1.01139
 1360.0000, 0.0015265739, 1.00018, 1.01016
 1368.0000, 0.0017053637, 1.00020, 1.00893
 1376.0000, 0.0018988945, 1.00022, 1.00769
 1384.0000, 0.0021079447, 1.00024, 1.00643
 1392.0000, 0.0023333106, 1.00027, 1.00518
 1400.0000, 0.0025758061, 1.00030, 1.00391
 1408.0000, 0.0028362620, 1.00033, 1.00265
 1416.0000, 0.0031155253, 1.00036, 1.00137
 1424.0000, 0.0034144590, 1.00039, 1.00010
 1432.0000, 0.0037339406, 1.00043, 0.99882
 1440.0000, 0.0040748623, 1.00047, 0.99754
 1448.0000, 0.0044381295, 1.00051, 0.99626
 1456.0000, 0.0048246604, 1.00056, 0.99498
 1464.0000, 0.0052353852, 1.00060, 0.99371
 1472.0000, 0.0056712452, 1.00065, 0.99243
 1480.0000, 0.0061331919, 1.00071, 0.99116
 1488.0000, 0.0066221859, 1.00076, 0.98990
 1496.0000, 0.0071391967, 1.00082, 0.98864
 1504.0000, 0.0076852009, 1.00089, 0.98739
 1512.0000, 0.0082611819, 1.00095, 0.98614
 1520.0000, 0.0088681287, 1.00102, 0.98491
 1528.0000, 0.0095070349, 1.00110, 0.98368
 1536.0000, 0.0101788980, 1.00117, 0.98247
 1544.0000, 0.0108847180, 1.00125, 0.98127
 1552.0000, 0.0116254967, 1.00134, 0.98008
 1560.0000, 0.0124022368, 1.00143, 0.97890
 1568.0000, 0.0132159407, 1.00152, 0.97774
 1576.0000, 0.0140676096, 1.00162, 0.97659
 1584.0000, 0.0149582426, 1.00172, 0.97547
 1592.0000, 0.0158888358, 1.00183, 0.97436
 1600.0000, 0.0168603811, 1.00194, 0.97327
 1608.0000, 0.0178738657, 1.00206, 0.97220
 1616.0000, 0.0189302706, 1.00218, 0.97115
 1624.0000, 0.0200305705, 1.00231, 0.97012
 1632.0000, 0.0211757321, 1.00244, 0.96912
 1640.0000, 0.0223667142, 1.00258, 0.96814
 1648.0000, 0.0236044660, 1.00272, 0.96718
 1656.0000, 0.0248899269, 1.00287, 0.96625
 1664.0000, 0.0262240256, 1.00302, 0.96535
 1672.0000, 0.0276076796, 1.00318, 0.96448
 1680.0000, 0.0290417943, 1.00335, 0.96363
 1688.0000, 0.0305272625, 1.00352, 0.96282
 1696.0000, 0.0320649639, 1.00370, 0.96204
 1704.0000, 0.0336557646, 1.00388, 0.96128
 1712.0000, 0.0353005165, 1.00407, 0.96057
 1720.0000, 0.0370000572, 1.00427, 0.95988
 1728.0000, 0.0387552094, 1.00447, 0.95923
 1736.0000, 0.0405667806, 1.00468, 0.95861
 1744.0000, 0.0424355631, 1.00490, 0.95803
 1752.0000, 0.0443623337, 1.00512, 0.95749
 1760.0000, 0.0463478535, 1.00535, 0.95698
 1768.0000, 0.0483928680, 1.00559, 0.95652
 1776.0000, 0.0504981070, 1.00583, 0.95609
 1784.0000, 0.0526642848, 1.00608, 0.95570
 1792.0000, 0.0548921003, 1.00634, 0.95536
 1800.0000, 0.0571822371, 1.00661, 0.95505
 1808.0000, 0.0595353640, 1.00688, 0.95479
 1816.0000, 0.0619521350, 1.00716, 0.95457
 1824.0000, 0.0644331899, 1.00745, 0.95439
 1832.0000, 0.0669791550, 1.00774, 0.95426
 1840.0000, 0.0695906430, 1.00804, 0.95417
 1848.0000, 0.0722682542, 1.00835, 0.95413
 1856.0000, 0.0750125767, 1.00867, 0.95414
 1864.0000, 0.0778241874, 1.00900, 0.95419
 1872.0000, 0.0807036524, 1.00933, 0.95429
 1880.0000, 0.0836515283, 1.00968, 0.95444
 1888.0000, 0.0866683625, 1.01003, 0.95463
 1896.0000, 0.0897546946, 1.01039, 0.95487
 1904.0000, 0.0929110570, 1.01075, 0.95517
 1912.0000, 0.0961379759, 1.01113, 0.95551
 1920.0000, 0.0994359725, 1.01151, 0.95590
 1928.0000, 0.1028055641, 1.01191, 0.95634
 1936.0000, 0.1062472650, 1.01231, 0.95684
 1944.0000, 0.1097615877, 1.01272, 0.95738
 1952.0000, 0.1133490438, 1.01314, 0.95798
 1960.0000, 0.1170101459, 1.01356, 0.95862
 1968.0000, 0.1207454077, 1.01400, 0.95932
 1976.0000, 0.1245553463, 1.01444, 0.96007
 1984.0000, 0.1284404823, 1.01490, 0.96088
 1992.0000, 0.1324013420, 1.01536, 0.96173
 2000.0000, 0.1364384578, 1.01583, 0.96264
 2008.0000, 0.1405523698, 1.01631, 0.96360
 2016.0000, 0.1447436267, 1.01680, 0.96461
 2024.0000, 0.1490127871, 1.01730, 0.96568
 2032.0000, 0.1533604206, 1.01781, 0.96679
 2040.0000, 0.1577871086, 1.01833, 0.96796
 2048.0000, 0.1622934455, 1.01886, 0.96919
 2056.0000, 0.1668800398, 1.01940, 0.97046
 2064.0000, 0.1715475147, 1.01995, 0.97179
 2072.0000, 0.1762965092, 1.02050, 0.97316
 2080.0000, 0.1811276788, 1.02107, 0.97459
 2088.0000, 0.1860416958, 1.02165, 0.97608
 2096.0000, 0.1910392508, 1.02224, 0.97761
 2104.0000, 0.1961210524, 1.02284, 0.97919
 2112.0000, 0.2012878280, 1.02344, 0.98083
 2120.0000, 0.2065403240, 1.02406, 0.98251
 2128.0000, 0.2118793062, 1.02469, 0.98424
 2136.0000, 0.2173055598, 1.02533, 0.98603
 2144.0000, 0.2228198891, 1.02598, 0.98786
 2152.0000, 0.2284231180, 1.02665, 0.98974
 2160.0000, 0.2341160892, 1.02732, 0.99167
 2168.0000, 0.2398996638, 1.02800, 0.99364
 2176.0000, 0.2457747212, 1.02870, 0.99567
 2184.0000, 0.2517421576, 1.02941, 0.99774
 2192.0000, 0.2578028860, 1.03013, 0.99985
 2200.0000, 0.2639578346, 1.03086, 1.00201
 2208.0000, 0.2702079456, 1.03160, 1.00421
 2216.0000, 0.2765541743, 1.03235, 1.00646
 2224.0000, 0.2829974869, 1.03312, 1.00874
 2232.0000, 0.2895388594, 1.03390, 1.01107
 2240.0000, 0.2961792752, 1.03469, 1.01344
 2248.0000, 0.3029197232, 1.03549, 1.01585
 2256.0000, 0.3097611956, 1.03631, 1.01830
 2264.0000, 0.3167046854, 1.03713, 1.02079
 2272.0000, 0.3237511835, 1.03798, 1.02331
 2280.0000, 0.3309016760, 1.03883, 1.02587
 2288.0000, 0.3381571412, 1.03970, 1.02847
 2296.0000, 0.3455185462, 1.04058, 1.03109
 2304.0000, 0.3529868435, 1.04148, 1.03376
 2312.0000, 0.3605629672, 1.04238, 1.03645
 2320.0000, 0.3682478293, 1.04331, 1.03917
 2328.0000, 0.3760423156, 1.04424, 1.04192
 2336.0000, 0.3839472814, 1.04520, 1.04470
 2344.0000, 0.3919635470, 1.04616, 1.04750
 2352.0000, 0.4000918930, 1.04714, 1.05034
 2360.0000, 0.4083330558, 1.04813, 1.05319
 2368.0000, 0.4166877221, 1.04914, 1.05607
 2376.0000, 0.4251565239, 1.05017, 1.05897
 2384.0000, 0.4337400332, 1.05120, 1.06188
 2392.0000, 0.4424387564, 1.05226, 1.06482
 2400.0000, 0.4512531284, 1.05333, 1.06777
 2408.0000, 0.4601835069, 1.05441, 1.07074
 2416.0000, 0.4692301663, 1.05551, 1.07372
 2424.0000, 0.4783932916, 1.05662, 1.07672
 2432.0000, 0.4876729718, 1.05775, 1.07972
 2440.0000, 0.4970691938, 1.05890, 1.08273
 2448.0000, 0.5065818356, 1.06006, 1.08575
 2456.0000, 0.5162106596, 1.06123, 1.08878
 2464.0000, 0.5259553060, 1.06242, 1.09181
 2472.0000, 0.5358152856, 1.06363, 1.09484
 2480.0000, 0.5457899732, 1.06485, 1.09788
 2488.0000, 0.5558786003, 1.06609, 1.10091
 2496.0000, 0.5660802481, 1.06734, 1.10394
 2504.0000, 0.5763938403, 1.06861, 1.10697
 2512.0000, 0.5868181360, 1.06989, 1.10998
 2520.0000, 0.5973517224, 1.07119, 1.11299
 2528.0000, 0.6079930077, 1.07251, 1.11600
 2536.0000, 0.6187402137, 1.07383, 1.11898
 2544.0000, 0.6295913688, 1.07518, 1.12196
 2552.0000, 0.6405443007, 1.07653, 1.12492
 2560.0000, 0.6515966293, 1.07790, 1.12786
 2568.0000, 0.6627457595, 1.07929, 1.13078
 2576.0000, 0.6739888743, 1.08069, 1.13368
 2584.0000, 0.6853229280, 1.08210, 1.13656
 2592.0000, 0.6967446389, 1.08352, 1.13941
 2600.0000, 0.7082504829, 1.08496, 1.14223
 2608.0000, 0.7198366870, 1.08641, 1.14503
 2616.0000, 0.7314992221, 1.08786, 1.14779
 2624.0000, 0.7432337976, 1.08934, 1.15052
 2632.0000, 0.7550358542, 1.09082, 1.15322
 2640.0000, 0.7669005586, 1.09231, 1.15587
 2648.0000, 0.7788227972, 1.09381, 1.15849
 2656.0000, 0.7907971705, 1.09532, 1.16107
 2664.0000, 0.8028179877, 1.09683, 1.16360
 2672.0000, 0.8148792610, 1.09836, 1.16609
 2680.0000, 0.8269747010, 1.09989, 1.16853
 2688.0000, 0.8390977115, 1.10142, 1.17092
 2696.0000, 0.8512413849, 1.10297, 1.17326
 2704.0000, 0.8633984977, 1.10451, 1.17554
 2712.0000, 0.8755615064, 1.10606, 1.17777
 2720.0000, 0.8877225436, 1.10761, 1.17994
 2728.0000, 0.8998734140, 1.10916, 1.18206
 2736.0000, 0.9120055914, 1.11071, 1.18411
 2744.0000, 0.9241102149, 1.11226, 1.18609
 2752.0000, 0.9361780865, 1.11380, 1.18801
 2760.0000, 0.9481996680, 1.11535, 1.18986
 2768.0000, 0.9601650788, 1.11688, 1.19164
 2776.0000, 0.9720640934, 1.11842, 1.19335
 2784.0000, 0.9838861397, 1.11994, 1.19499
 2792.0000, 0.9956202972, 1.12145, 1.19654
 2800.0000, 1.0072552956, 1.12296, 1.19802
 2808.0000, 1.0187795135, 1.12445, 1.19942
 2816.0000, 1.0301809771, 1.12592, 1.20074
 2824.0000, 1.0414473601, 1.12739, 1.20197
 2832.0000, 1.0525659826, 1.12883, 1.20312
 2840.0000, 1.0635238107, 1.13025, 1.20418
 2848.0000, 1.0743074568, 1.13166, 1.20515
 2856.0000, 1.0849031793, 1.13304, 1.20602
 2864.0000, 1.0952968826, 1.13440, 1.20681
 2872.0000, 1.1054741180, 1.13573, 1.20749
 2880.0000, 1.1154200839, 1.13703, 1.20808
 2888.0000, 1.1251196263, 1.13830, 1.20857
 2896.0000, 1.1345572399, 1.13954, 1.20896
 2904.0000, 1.1437170687, 1.14074, 1.20924
 2912.0000, 1.1525829072, 1.14190, 1.20942
 2920.0000, 1.1611382012, 1.14303, 1.20949
 2928.0000, 1.1693660490, 1.14411, 1.20945
 2936.0000, 1.1772492027, 1.14515, 1.20930
 2944.0000, 1.1847700690, 1.14614, 1.20904
 2952.0000, 1.1919107103, 1.14708, 1.20867
 2960.0000, 1.1986528465, 1.14798, 1.20818
 2968.0000, 1.2049778551, 1.14881, 1.20757
 2976.0000, 1.2108667729, 1.14959, 1.20684
 2984.0000, 1.2163002965, 1.15031, 1.20599
 2992.0000, 1.2212587835, 1.15097, 1.20502
 3000.0000, 1.2257222526, 1.15156, 1.20393
 3008.0000, 1.2296703846, 1.15208, 1.20271
 3016.0000, 1.2330825224, 1.15254, 1.20137
 3024.0000, 1.2359376714, 1.15291, 1.19989
 3032.0000, 1.2382144990, 1.15322, 1.19829
 3040.0000, 1.2398913344, 1.15344, 1.19655
 3048.0000, 1.2409461678, 1.15358, 1.19469
 3056.0000, 1.2413566497, 1.15363, 1.19269
 3064.0000, 1.2411000892, 1.15360, 1.19055
 3072.0000, 1.2401534522, 1.15347, 1.18828
 3080.0000, 1.2384933597, 1.15325, 1.18587
 3088.0000, 1.2360960849, 1.15293, 1.18332
 3096.0000, 1.2329375501, 1.15252, 1.18063
 3104.0000, 1.2289933234, 1.15199, 1.17781
 3112.0000, 1.2242386144, 1.15136, 1.17483
 3120.0000, 1.2186482698, 1.15062, 1.17172
 3128.0000, 1.2121967679, 1.14977, 1.16846
 3136.0000, 1.2048582128, 1.14880, 1.16506
 3144.0000, 1.1966063277, 1.14771, 1.16151
 3152.0000, 1.1874144479, 1.14649, 1.15781
 3160.0000, 1.1772555125, 1.14515, 1.15397
 3168.0000, 1.1661020555, 1.14368, 1.14998
 3176.0000, 1.1539261961, 1.14208, 1.14583
 3184.0000, 1.1406996282, 1.14034, 1.14154
 3192.0000, 1.1263936085, 1.13846, 1.13710
 3200.0000, 1.1109789443, 1.13645, 1.13250
 3208.0000, 1.0944259795, 1.13428, 1.12776
 3216.0000, 1.0767045799, 1.13197, 1.12286
 3224.0000, 1.0577841173, 1.12951, 1.11781
 3232.0000, 1.0376334521, 1.12689, 1.11260
 3240.0000, 1.0162209150, 1.12412, 1.10724
 3248.0000, 0.9935142865, 1.12118, 1.10173
 3256.0000, 0.9694807761, 1.11808, 1.09606
 3264.0000, 0.9440869987, 1.11482, 1.09024
 3272.0000, 0.9172989500, 1.11139, 1.08426
 3280.0000, 0.8890819804, 1.10778, 1.07813
 3288.0000, 0.8594007660, 1.10400, 1.07184
 3296.0000, 0.8282192787, 1.10005, 1.06539
 3304.0000, 0.7955007535, 1.09591, 1.05879
 3312.0000, 0.7612076538, 1.09159, 1.05204
 3320.0000, 0.7253016343, 1.08709, 1.04513
 3328.0000, 0.6877435010, 1.08240, 1.03806
 3336.0000, 0.6484931693, 1.07752, 1.03084
 3344.0000, 0.6075096180, 1.07245, 1.02346
 3352.0000, 0.5647508412, 1.06718, 1.01593
 3360.0000, 0.5201737962, 1.06172, 1.00824
 3368.0000, 0.4737343484, 1.05606, 1.00040
 3376.0000, 0.4253872116, 1.05019, 0.99241
 3384.0000, 0.3750858852, 1.04413, 0.98426
 3392.0000, 0.3227825858, 1.03786, 0.97596
 3400.0000, 0.2684281748, 1.03139, 0.96751
 3408.0000, 0.2119720807, 1.02470, 0.95890
 3416.0000, 0.1533622160, 1.01781, 0.95015
 3424.0000, 0.0925448876, 1.01071, 0.94124
 3432.0000, 0.0294647010, 1.00340, 0.93218
 3440.0000, -0.0359355420, 0.99587, 0.92298
 3448.0000, -0.1037149542, 0.98813, 0.91362
 3456.0000, -0.1739346816, 0.98017, 0.90412
 3464.0000, -0.2466580308, 0.97200, 0.89447
 3472.0000, -0.3219506066, 0.96361, 0.88468
 3480.0000, -0.3998804601, 0.95501, 0.87474
 3488.0000, -0.4805182484, 0.94618, 0.86466
 3496.0000, -0.5639374072, 0.93714, 0.85444
 3504.0000, -0.6502143373, 0.92787, 0.84407
 3512.0000, -0.7394286058, 0.91839, 0.83356
 3520.0000, -0.8316631656, 0.90869, 0.82292
 3528.0000, -0.9270045913, 0.89877, 0.81214
 3536.0000, -1.0255433375, 0.88863, 0.80122
 3544.0000, -1.1273740180, 0.87828, 0.79017
 3552.0000, -1.2325957109, 0.86770, 0.77898
 3560.0000, -1.3413122907, 0.85691, 0.76766
 3568.0000, -1.4536327911, 0.84590, 0.75621
 3576.0000, -1.5696718017, 0.83467, 0.74463
 3584.0000, -1.6895499028, 0.82323, 0.73293
 3592.0000, -1.8133941419, 0.81158, 0.72110
 3600.0000, -1.9413385582, 0.79971, 0.70914
 3608.0000, -2.0735247591, 0.78763, 0.69706
 3616.0000, -2.2101025576, 0.77534, 0.68486
 3624.0000, -2.3512306751, 0.76285, 0.67255
 3632.0000, -2.4970775210, 0.75015, 0.66011
 3640.0000, -2.6478220580, 0.73724, 0.64756
 3648.0000, -2.8036547634, 0.72413, 0.63490
 3656.0000, -2.9647787025, 0.71082, 0.62212
 3664.0000, -3.1314107273, 0.69732, 0.60924
 3672.0000, -3.3037828197, 0.68361, 0.59625
 3680.0000, -3.4821436009, 0.66972, 0.58315
 3688.0000, -3.6667600314, 0.65563, 0.56995
 3696.0000, -3.8579193324, 0.64136, 0.55665
 3704.0000, -4.0559311627, 0.62691, 0.54325
 3712.0000, -4.2611300944, 0.61227, 0.52975
 3720.0000, -4.4738784371, 0.59746, 0.51616
 3728.0000, -4.6945694714, 0.58247, 0.50247
 3736.0000, -4.9236311654, 0.56731, 0.48870
 3744.0000, -5.1615304627, 0.55198, 0.47484
 3752.0000, -5.4087782518, 0.53649, 0.46089
 3760.0000, -5.6659351501, 0.52084, 0.44686
 3768.0000, -5.9336182685, 0.50503, 0.43275
 3776.0000, -6.2125091638, 0.48907, 0.41856
 3784.0000, -6.5033632374, 0.47297, 0.40429
 3792.0000, -6.8070209084, 0.45672, 0.38995
 3800.0000, -7.1244209792, 0.44033, 0.37554
 3808.0000, -7.4566167301, 0.42381, 0.36106
 3816.0000, -7.8047954419, 0.40716, 0.34652
 3824.0000, -8.1703022593, 0.39038, 0.33191
 3832.0000, -8.5546696107, 0.37348, 0.31725
 3840.0000, -8.9596538098, 0.35647, 0.30252
 3848.0000, -9.3872810538, 0.33934, 0.28774
 3856.0000, -9.8399058691, 0.32211, 0.27291
 3864.0000, -10.3202862797, 0.30478, 0.25802
 3872.0000, -10.8316817912, 0.28735, 0.24309
 3880.0000, -11.3779830378, 0.26984, 0.22812
 3888.0000, -11.9638862287, 0.25224, 0.21310
 3896.0000, -12.5951323542, 0.23455, 0.19804
 3904.0000, -13.2788423331, 0.21680, 0.18295
 3912.0000, -14.0239983367, 0.19898, 0.16782
 3920.0000, -14.8421551702, 0.18109, 0.15266
 3928.0000, -15.7485277448, 0.16314, 0.13748
 3936.0000, -16.7637217549, 0.14515, 0.12227
 3944.0000, -17.9166260950, 0.12711, 0.10703
 3952.0000, -19.2495500460, 0.10902, 0.09178
 3960.0000, -20.8280866787, 0.09091, 0.07651
 3968.0000, -22.7621228769, 0.07276, 0.06122
 3976.0000, -25.2576583238, 0.05459, 0.04593
 3984.0000, -28.7771694242, 0.03640, 0.03062
 3992.0000, -34.7963807668, 0.01820, 0.01531
 4000.0000, -308.2652174323, 0.00000, 0.00000

Magnitude at band edges

    0.0563 9.99997E-01
    0.1500 1.00000E+00
    0.0563 9.99997E-01
    0.1500 1.00000E+00
    0.3000 1.05333E+00
    0.3937 1.14681E+00
    0.3000 1.05333E+00
    0.3937 1.14681E+00
Baud rate 3000, low carrier filter 7, 1.0dB to 1.0dB+2.0dB boost
Frequency, Gain (dB), Gain (linear), Half gain (linear)
    0.0000, -0.0005488821, 0.99994, 0.95300
    8.0000, -0.0005485289, 0.99994, 0.95302
   16.0000, -0.0005474702, 0.99994, 0.95307
   24.0000, -0.0005457091, 0.99994, 0.95315
   32.0000, -0.0005432504, 0.99994, 0.95327
   40.0000, -0.0005401012, 0.99994, 0.95342
   48.0000, -0.0005362703, 0.99994, 0.95360
   56.0000, -0.0005317684, 0.99994, 0.95381
   64.0000, -0.0005266084, 0.99994, 0.95406
   72.0000, -0.0005208045, 0.99994, 0.95435
   80.0000, -0.0005143731, 0.99994, 0.95466
   88.0000, -0.0005073322, 0.99994, 0.95501
   96.0000, -0.0004997014, 0.99994, 0.95538
  104.0000, -0.0004915020, 0.99994, 0.95579
  112.0000, -0.0004827568, 0.99994, 0.95624
  120.0000, -0.0004734900, 0.99995, 0.95671
  128.0000, -0.0004637271, 0.99995, 0.95721
  136.0000, -0.0004534951, 0.99995, 0.95775
  144.0000, -0.0004428220, 0.99995, 0.95831
  152.0000, -0.0004317370, 0.99995, 0.95891
  160.0000, -0.0004202702, 0.99995, 0.95953
  168.0000, -0.0004084525, 0.99995, 0.96018
  176.0000, -0.0003963159, 0.99995, 0.96086
  184.0000, -0.0003838928, 0.99996, 0.96157
  192.0000, -0.0003712163, 0.99996, 0.96231
  200.0000, -0.0003583199, 0.99996, 0.96308
  208.0000, -0.0003452374, 0.99996, 0.96387
  216.0000, -0.0003320030, 0.99996, 0.96468
  224.0000, -0.0003186507, 0.99996, 0.96553
  232.0000, -0.0003052148, 0.99996, 0.96639
  240.0000, -0.0002917293, 0.99997, 0.96729
  248.0000, -0.0002782281, 0.99997, 0.96820
  256.0000, -0.0002647446, 0.99997, 0.96914
  264.0000, -0.0002513119, 0.99997, 0.97010
  272.0000, -0.0002379623, 0.99997, 0.97108
  280.0000, -0.0002247276, 0.99997, 0.97209
  288.0000, -0.0002116389, 0.99998, 0.97311
  296.0000, -0.0001987261, 0.99998, 0.97416
  304.0000, -0.0001860183, 0.99998, 0.97522
  312.0000, -0.0001735436, 0.99998, 0.97630
  320.0000, -0.0001613288, 0.99998, 0.97740
  328.0000, -0.0001493993, 0.99998, 0.97852
  336.0000, -0.0001377795, 0.99998, 0.97965
  344.0000, -0.0001264921, 0.99999, 0.98080
  352.0000, -0.0001155584, 0.99999, 0.98196
  360.0000, -0.0001049980, 0.99999, 0.98314
  368.0000, -0.0000948291, 0.99999, 0.98433
  376.0000, -0.0000850681, 0.99999, 0.98553
  384.0000, -0.0000757296, 0.99999, 0.98674
  392.0000, -0.0000668267, 0.99999, 0.98796
  400.0000, -0.0000583703, 0.99999, 0.98920
  408.0000, -0.0000503697, 0.99999, 0.99044
  416.0000, -0.0000428325, 1.00000, 0.99169
  424.0000, -0.0000357641, 1.00000, 0.99294
  432.0000, -0.0000291682, 1.00000, 0.99421
  440.0000, -0.0000230467, 1.00000, 0.99548
  448.0000, -0.0000173996, 1.00000, 0.99675
  456.0000, -0.0000122250, 1.00000, 0.99802
  464.0000, -0.0000075192, 1.00000, 0.99930
  472.0000, -0.0000032767, 1.00000, 1.00058
  480.0000, 0.0000005096, 1.00000, 1.00186
  488.0000, 0.0000038487, 1.00000, 1.00315
  496.0000, 0.0000067511, 1.00000, 1.00443
  504.0000, 0.0000092290, 1.00000, 1.00570
  512.0000, 0.0000112960, 1.00000, 1.00698
  520.0000, 0.0000129672, 1.00000, 1.00825
  528.0000, 0.0000142590, 1.00000, 1.00952
  536.0000, 0.0000151892, 1.00000, 1.01078
  544.0000, 0.0000157767, 1.00000, 1.01204
  552.0000, 0.0000160414, 1.00000, 1.01329
  560.0000, 0.0000160043, 1.00000, 1.01453
  568.0000, 0.0000156873, 1.00000, 1.01576
  576.0000, 0.0000151130, 1.00000, 1.01699
  584.0000, 0.0000143046, 1.00000, 1.01820
  592.0000, 0.0000132858, 1.00000, 1.01940
  600.0000, 0.0000120808, 1.00000, 1.02058
  608.0000, 0.0000107140, 1.00000, 1.02176
  616.0000, 0.0000092101, 1.00000, 1.02292
  624.0000, 0.0000075935, 1.00000, 1.02407
  632.0000, 0.0000058888, 1.00000, 1.02520
  640.0000, 0.0000041201, 1.00000, 1.02631
  648.0000, 0.0000023114, 1.00000, 1.02740
  656.0000, 0.0000004859, 1.00000, 1.02848
  664.0000, -0.0000013337, 1.00000, 1.02954
  672.0000, -0.0000031255, 1.00000, 1.03058
  680.0000, -0.0000048684, 1.00000, 1.03160
  688.0000, -0.0000065424, 1.00000, 1.03260
  696.0000, -0.0000081288, 1.00000, 1.03357
  704.0000, -0.0000096097, 1.00000, 1.03452
  712.0000, -0.0000109691, 1.00000, 1.03545
  720.0000, -0.0000121920, 1.00000, 1.03636
  728.0000, -0.0000132652, 1.00000, 1.03724
  736.0000, -0.0000141771, 1.00000, 1.03809
  744.0000, -0.0000149179, 1.00000, 1.03892
  752.0000, -0.0000154793, 1.00000, 1.03972
  760.0000, -0.0000158553, 1.00000, 1.04049
  768.0000, -0.0000160415, 1.00000, 1.04124
  776.0000, -0.0000160356, 1.00000, 1.04196
  784.0000, -0.0000158372, 1.00000, 1.04265
  792.0000, -0.0000154480, 1.00000, 1.04330
  800.0000, -0.0000148717, 1.00000, 1.04393
  808.0000, -0.0000141140, 1.00000, 1.04453
  816.0000, -0.0000131826, 1.00000, 1.04510
  824.0000, -0.0000120872, 1.00000, 1.04563
  832.0000, -0.0000108395, 1.00000, 1.04613
  840.0000, -0.0000094529, 1.00000, 1.04660
  848.0000, -0.0000079426, 1.00000, 1.04704
  856.0000, -0.0000063257, 1.00000, 1.04744
  864.0000, -0.0000046207, 1.00000, 1.04781
  872.0000, -0.0000028476, 1.00000, 1.04815
  880.0000, -0.0000010277, 1.00000, 1.04845
  888.0000, 0.0000008165, 1.00000, 1.04872
  896.0000, 0.0000026616, 1.00000, 1.04895
  904.0000, 0.0000044833, 1.00000, 1.04914
  912.0000, 0.0000062570, 1.00000, 1.04931
  920.0000, 0.0000079575, 1.00000, 1.04943
  928.0000, 0.0000095597, 1.00000, 1.04952
  936.0000, 0.0000110387, 1.00000, 1.04958
  944.0000, 0.0000123701, 1.00000, 1.04959
  952.0000, 0.0000135302, 1.00000, 1.04957
  960.0000, 0.0000144968, 1.00000, 1.04952
  968.0000, 0.0000152488, 1.00000, 1.04943
  976.0000, 0.0000157674, 1.00000, 1.04930
  984.0000, 0.0000160358, 1.00000, 1.04914
